Observations,Number,Date,Date,Briefing,Special Issue,Commentary,Author 1,Author 2,Author 3,Author 4,Author 5,Author 6,Author 1 Affiliation,Author 2 Affiliation,Author 3 Affiliation,Author 4 Affiliation ,Author 5 Affiliation,Author 6 Affiliation,Author 1 Country,Author 2 Country,Author 3 Country,Author 4 Country,Author 5 Country,Author 6 Country,Journal,Journal Type,Country 1,Country 2,Country 3,Country 4,Country 1 Subregion,Country 2 Subregion,Region 1,Region 2,Region 3,Region 4,Non-African countries/continents/entities featured,Discipline,topics_domestic_politics,topics_international_relations,topics_society,topics_econ,topics: political systems,topics: constitutional issues,topics: justice/ judiciary,topics: legislatures,topics: policy,topics: governance,topics: security & conflict,topics: state/statehood,topics: foreign policy,topics: multilateral interventions,topics: regional issues,topics: UN,topics: land,topics: identity,topics: social sectors,topics: demography,topics: civil society,topics: inequality,topics: service sector,topics: development,topics: industry,topics: trade,topics: investment,topics: resources,topics: aid,topics: debt,topics: colonial legacy,topics: rulers,topics: neopatrimonialism,topics: authoritarianism,topics: democracy/democratization,topics: corruption,topics: rule of law,topics: military,topics: civil conflict,topics: genocide/ethnic violence,topics: citizenship,topics: sovereignty,topics: extra-continental FP,topics: intra-continental FP,topics: FP towards Africa,topics: conflict resolution & peace-building,topics: post-conflict & peace-keeping,topics: regional integration,topics: border issues,topics: regional organization,topics: land access,topics: urbanization,topics: land rights,topics: class,topics: race,topics: ethnicty/chieftancy,topics: sexual identity,topics: gender,topics: religion,topics: national identity/nationalism/patriotism,topics: health,topics: education,topics: public services,topics: age,topics: migration,topics: diaspora,topics: NGO,topics: social/popular movements,topics: human rights,topics: cell phones,topics: mining,topics: manufacturing,topics: agriculture,topics: donors,topics: development aid,topics: humanitarian aid,topics: media,topics: democratic reversal,topics: elections,topics: public opinion/polling,topics: parties,topics: coup,topics: insurgency,topics: AU,topics: Islam,topics: witchcraft/traditional religions,topics: Christianity,topics: HIV/AIDS,topics: immigration,topics: emigration,topics: refugees/IDP,topics: resource curse,topics: youth,topics: music,topics: other,methods: qualitative,methods: quantitative,methods: single case study,methods: multiple case studies,methods: formal model ,methods: statistical methods,methods: existing data set,methods: author's data set,methods: regression analysis,methods: interviews,School of Thought,Fieldwork,bibliography: country- specific (majority of sources = country-specific),bibliography: non-country specific (majority of articles = country-non-specific) 
"""Witchcraft, Justice, and Human Rights in Africa: Cases from Malawi""",799,15-Apr,Vol. 58 Iss. 01,0,0,0,Adam Ashforth,0,0,0,0,0,,,,,,,,,,,,,ASR,africanist,Malawi,0,0,0,"Balaka, Malawi",0,"Southern, Central",0,0,0,0,legal studies,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"courts, rationality",1,0,0,1,0,0,0,0,0,0,0,no,,
"""Jean-Marie Teno's Documentary Modernity: From Millennial Anxiety  to Cinematic Kinship""",800,15-Apr,Vol. 58 Iss. 01,0,0,0,Justin Izzo,0,0,0,0,0,,,,,,,,,,,,,ASR,africanist,Cameroon,Burkina Faso,0,0,"Nachtigal, Cameroon","Ouagadougou,Burkina Faso","Central, South","West, Sahel",0,0,0,cinema studies/anthropology? ,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"modernity, film studies",1,0,0,1,0,0,0,0,0,0,0,no,,
"""Games of Seduction and Games of History: Alioum Moussa's Fashion Victims in Niamey, Niger""",801,15-Apr,Vol. 58 Iss. 01,0,0,0,Amanda Gilvin,0,0,0,0,0,,,,,,,,,,,,,ASR,africanist,Niger,0,0,0,"Niamey, Niger",0,"West, South",0,0,0,Europe,political economy,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"fasion, art, globalization, consunerism, industrilization",1,0,0,0,0,0,0,0,0,0,0,no,,
"""Africa's Intoxicating Beer Markets""",802,15-Apr,Vol. 58 Iss. 01,0,0,0,Brian J. Hesse,0,0,0,0,0,,,,,,,,,,,,,ASR,africanist,Uganda,Mozambique,0,0,0,0,0,0,0,0,"Europe, North America",economics,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"beer, neocolonialism, multinational corporation",1,0,0,1,0,0,0,0,0,0,0,no,,
"""Cell Phones and Alienation among Bulsa of Ghana's Upper East Region: 'The Call Calls You Away'""",803,15-Apr,Vol. 58 Iss. 01,0,0,0,Marcus D. Watson,Evans A. Atuick,0,0,0,0,,,,,,,,,,,,,ASR,africanist,Ghana,0,0,0,Busila District,0,Upper East,0,0,0,0,ethnography,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cell phone, technology, development, culture, human relationship",1,0,0,1,0,0,0,0,0,1,0,yes,,
"""Grand Designs: Assessing the African Energy Security Implications of the Grand Inga Dam""",804,15-Apr,Vol. 58 Iss. 01,0,0,0,Nathaniel Green,Benjamin K. Sovacool ,Kathleen Hancock,0,0,0,,,,,,,,,,,,,ASR,africanist,DRC,0,0,0,"Katanga Province, DRC",0,"Central, Great Lakes",0,0,0,0,political economy,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"energy security, policy evaluation, development, sustainability",1,0,1,0,0,0,0,0,0,0,0,no,,
"""Oil, Power, and Poverty in Angola""",805,15-Apr,Vol. 58 Iss. 01,0,0,0,Josí© Leí_n Garcí_a-Rodrí_guez,Francisco J. Garcí_a-Rodrí_guez,Carlos Castilla-Gutií©rrez ,Silví©rio Adriano Major,0,0,,,,,,,,,,,,,ASR,africanist,Angola,0,0,0,0,0,0,0,0,0,0,political economy,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"oil, resource curse",1,1,1,0,0,0,1,0,0,0,0,no,,
"""The Elephant Problem: Science, Bureaucracy, and Kenya's National Parks, 1955-1975""",806,15-Apr,Vol. 58 Iss. 01,0,0,0,Jeff Schauer,0,0,0,0,0,,,,,,,,,,,,,ASR,africanist,Kenya,0,0,0,"Tsavo, Kenya",0,East,0,0,0,U.K.,politics,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"national park, ecology, ecological policy, Tsavo Elephant Project",1,0,1,0,0,0,0,0,0,0,0,no,,
"""Changes and Challenges of the Kenya Police Reserve: The Case of Turkana County""",807,15-Apr,Vol. 58 Iss. 01,0,0,0,Kennedy Mkutu Agade,0,0,0,0,0,,,,,,,,,,,,,ASR,africanist,Kenya,0,0,0,"Turkana County, Kenya",0,East,0,0,0,0,politics,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"policing, Kenya Police Reservists (KPRs)",1,0,1,0,0,0,1,0,0,0,0,no,,
"""International Political Economy and the 2014 West African Ebola Outbreak""",808,15-Apr,Vol. 58 Iss. 01,0,0,1,Adia Benton,Kim Yi Dionne,0,0,0,0,,,,,,,,,,,,,ASR,africanist,Guinea,Liberia,Sierra Leone,0,0,0,West,North,West,0,0,political economy,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ebola,1,0,0,1,0,0,0,0,0,0,0,0,,
"""EDITORS' INTRODUCTION""",809,15-Sep,Vol. 58 Iss. 02,0,0,0,Sean Redding,Elliot Fratkin,0,0,0,0,,,,,,,,,,,,,ASR,africanist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Integrated Yet Marginalized: Implications of Globalization for African Development""",810,15-Sep,Vol. 58 Iss. 02,0,0,0,Lí©once Ndikumana,0,0,0,0,0,,,,,,,,,,,,,ASR,africanist,continental,0,0,0,0,0,0,0,0,0,"US, China",political economy,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"globalization, integration, capital, epidemiological transition",1,1,0,0,0,0,1,0,0,0,0,0,,
"""Introduction: Volunteer LaboräóîPasts and Futures of Work, Development, and Citizenship in East Africa""",811,15-Sep,Vol. 58 Iss. 02,0,1,0,Hannah Brown,Ruth J. Prince,0,0,0,0,,,,,,,,,,,,,ASR,africanist,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Voluntarism, Virtuous Citizenship, and Nation-Building in Late Colonial and Early Postcolonial Tanzania""",812,15-Sep,Vol. 58 Iss. 02,0,1,0,Emma Hunter,0,0,0,0,0,,,,,,,,,,,,,ASR,africanist,Tanzania,0,0,0,0,0,East,0,0,0,0,history,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,"voluntarism, citizenship",1,0,1,0,0,0,0,0,0,0,0,0,,
"""At the Service of Community Development: The Professionalization of Volunteer Work in Kenya and Tanzania""",813,15-Sep,Vol. 58 Iss. 02,0,1,0,Hannah Brown,Maia Green,0,0,0,0,,,,,,,,,,,,,ASR,africanist,Kenya,Tanzania,0,0,0,0,East,East,0,0,0,anthropology,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,professionalization of volunteer work,1,0,0,1,0,0,0,0,0,0,0,0,,
"""Seeking Incorporation? Voluntary Labor and the Ambiguities of Work, Identity, and Social Value in Contemporary Kenya""",814,15-Sep,Vol. 58 Iss. 02,0,1,0,Ruth J. Prince,0,0,0,0,0,,,,,,,,,,,,,ASR,africanist,Kenya,0,0,0,"Kisumu, Kenya",0,East,0,0,0,0,anthropology,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"voluntarism, citizenship, development, labor",1,0,1,0,0,0,0,0,0,1,0,1,,
"""Obscuring and Revealing: Muslim Engagement with Volunteering and the Aid Sector in Tanzania""",815,15-Sep,Vol. 58 Iss. 02,0,1,0,Felicitas Becker,0,0,0,0,0,,,,,,,,,,,,,ASR,africanist,Tanzania,0,0,0,0,0,East,0,0,0,0,history/politics,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,"muslim, aid sector",1,0,1,0,0,0,0,0,0,1,0,1,,
"""Adaptive Livelihood Strategies in Conservation-Induced Displacement: The Case of the Baka of East Cameroon""",816,15-Sep,Vol. 58 Iss. 02,0,0,0,Harrison Esam Awuh,0,0,0,0,0,,,,,,,,,,,,,ASR,africanist,Cameroon,0,0,0,"Dja Reserve, Cameroon",0,Central,0,0,0,0,environmental studies,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"indigenous group, conservation, displacement",1,1,1,0,1,0,0,1,0,1,0,1,,
"""From Autochthony to Violence? Discursive and Coercive Social Practices of the Mai-Mai in Fizi, Eastern DR Congo""",817,15-Sep,Vol. 58 Iss. 02,0,0,0,Judith Verweijen,0,0,0,0,0,,,,,,,,,,,,,ASR,africanist,DRC,0,0,0,"Fizi, DRC",0,"Central, Great Lakes",0,0,0,0,politics,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"autochthony, violence ",1,0,1,0,0,0,0,1,0,1,0,1,,
"""Rwanda and Ethiopia: Developmental Authoritarianism and the New Politics of African Strong Men""",818,15-Sep,Vol. 58 Iss. 02,0,0,0,Hilary Matfess,0,0,0,0,0,,,,,,,,,,,,,ASR,africanist,Rwanda,Ethiopia,0,0,0,0,"Central, Great Lakes","East, Horn",0,0,0,politics,1,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,developmental authoritarianism,1,0,0,1,0,0,0,0,0,0,0,0,,
"""Negotiating Love and Marriage in Contemporary Senegal: A Good Man Is Hard to Find""",819,15-Sep,Vol. 58 Iss. 02,0,0,0,Dinah Hannaford,Ellen E. Foley,0,0,0,0,,,,,,,,,,,,,ASR,africanist,Senegal,0,0,0,Dakar,0,"West, Sahel",0,0,0,0,anthropology,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"marriage,  transnational migration, nonmarital relations ",1,0,0,1,0,0,0,0,0,1,0,1,,
"""EDITORSäó» INTRODUCTION""",820,15-Dec,Vol. 58 Iss. 03,0,0,0,Elliot Fratkin,Sean Redding,0,0,0,0,,,,,,,,,,,,,ASR,africanist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Introduction""",821,15-Dec,Vol. 58 Iss. 03,0,1,0,Kenneth W. Harrow,0,0,0,0,0,,,,,,,,,,,,,ASR,africanist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Manthia Diawaraäó»s Waves and the Problem of the äóìAuthenticäóù""",822,15-Dec,Vol. 58 Iss. 03,0,1,0,Kenneth W. Harrow,0,0,0,0,0,,,,,,,,,,,,,ASR,africanist,Nigeria,0,0,0,0,0,West,0,0,0,0,media studies,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"cinema, Nollywood, authenticity",1,0,1,0,0,0,0,0,0,0,0,0,,
"""Neoliberal Rationalities in Old and New Nollywood""",823,15-Dec,Vol. 58 Iss. 03,0,1,0,Moradewun Adejunmobi,0,0,0,0,0,,,,,,,,,,,,,ASR,africanist,Nigeria,0,0,0,0,0,West,0,0,0,0,media studies,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"cinema, New Nollywood, modernity, neoliberalism",1,0,0,1,0,0,0,0,0,0,0,0,,
"""New Nollywood: A Sketch of Nollywoodäó»s Metropolitan New Style""",824,15-Dec,Vol. 58 Iss. 03,0,1,0,Connor Ryan,0,0,0,0,0,,,,,,,,,,,,,ASR,africanist,Nigeria,0,0,0,0,0,West,0,0,0,0,media studies,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"cinema, Nollywood, urbanism, popular culture, globalization",1,0,0,2,0,0,0,0,0,0,0,0,,
"""The Winds of African Cinema""",825,15-Dec,Vol. 58 Iss. 03,0,1,0,MaryEllen Higgins,0,0,0,0,0,,,,,,,,,,,,,ASR,africanist,0,0,0,0,0,0,0,0,0,0,0,media studies,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cineam, Nollywood, New Wave",,,,,,,,,,,,,,
"""Introduction: Forty Years of African Womenäó»s Studies""",826,15-Dec,Vol. 58 Iss. 03,0,1,0,Kathleen Sheldon,Judith Van Allen,0,0,0,0,,,,,,,,,,,,,ASR,africanist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""What Are Womenäó»s Rights Good For? Contesting and Negotiating Gender Cultures in Southern Africa""",827,15-Dec,Vol. 58 Iss. 03,0,1,0,Judith Van Allen,0,0,0,0,0,,,,,,,,,,,,,ASR,africanist,Botswana,South Africa,0,0,0,0,Southern,Southern,0,0,0,sociology,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"feminism, gender-based violence, kinship",1,0,0,1,0,0,0,0,0,1,0,1,,
"""Virginity Testing, History, and the Nostalgia For Custom in Contemporary South Africa""",828,15-Dec,Vol. 58 Iss. 03,0,1,0,Elizabeth Thornberry,0,0,0,0,0,,,,,,,,,,,,,ASR,africanist,South Africa,0,0,0,East Cape Region,0,Southern,0,0,0,0,history,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,virginity testing,1,0,0,1,0,0,0,0,0,0,0,0,,
"""Female Sexuality as Capacity and Power? Reconceptualizing Sexualities in Africa""",829,15-Dec,Vol. 58 Iss. 03,0,1,0,Singe Arnfred,0,0,0,0,0,,,,,,,,,,,,,ASR,africanist,Mozambique,0,0,0,Maputo,0,Southern,0,0,0,0,sociology,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"female sexuality, sexual pleasure",1,0,0,1,0,0,1,1,0,1,0,1,,
"""Sino-Cameroon Relations: A Foreign Policy of Pragmatism""",830,15-Dec,Vol. 58 Iss. 03,0,0,0,Julius A. Amin,0,0,0,0,0,,,,,,,,,,,,,ASR,africanist,Cameroon,0,0,0,0,0,Central,0,0,0,China,international relations,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"China, Beijing Consensus",1,1,0,1,0,0,1,0,0,1,0,0,,
"""Postcolonial Borderland Legacies of AngloäóñFrench Partition in West Africa""",831,15-Dec,Vol. 58 Iss. 03,0,0,0,William F. S. Miles,0,0,0,0,0,,,,,,,,,,,,,ASR,africanist,Nigeria,Benin,Cameroon,Burkina Faso,0,0,West,West,Central,"West, Sahel",0,political science,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"boders, colonialism",1,0,0,1,0,0,0,0,0,0,0,0,,
"""Citizenship and Resource Control in Nigeria: The Case of Minority Communities in the Niger Delta""",832,5-Apr,Vol. 40 Iss. 01,0,0,0,J. I. Dibua,0,0,0,0,0,,,,,,,,,,,,,AS,africanist,Nigeria,0,0,0,Niger Delta,0,West,0,0,0,0,political science,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"resource control, protest, citizenship rights, ethnic minorities",1,0,1,0,0,0,0,0,0,0,0,0,,
"""Compliance and Defiance to National Integration in Barotseland and Casamance""",833,5-Apr,Vol. 40 Iss. 01,0,0,0,Pierre Englebert,0,0,0,0,0,,,,,,,,,,,,,AS,africanist,Zambia,Southern,0,0,Barotseland,Casamance,Southern,"West, Sahel",0,0,0,political science,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"separatism, state building, autonomy",1,0,0,1,0,0,0,0,0,0,0,0,,
"""The 'Dominant Party Debate' in South Africa""",834,5-Apr,Vol. 40 Iss. 01,0,0,0,Roger Southall,0,0,0,0,0,,,,,,,,,,,,,AS,africanist,South Africa,0,0,,0,0,Southern,0,0,0,0,political science,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ANC,1,0,1,0,0,0,0,0,0,0,0,0,,
